the_geom,cartodb_id,portfolio_bldg_id,BEPP_compliance_group,BEPP_compliance_cycle_one_status,property_name,address,postal_code,primary_property_type,sector,floor_area,year_built,number_of_buildings,phl_bldg_id,electricity_2019,natural_gas_2019,fuel_oil_2019,steam_2019,energy_star_2019,site_eui_2019,source_eui_2019,water_use_2019,total_ghg_2019,water_score_2019,electricity_2020,natural_gas_2020,fuel_oil_2020,steam_2020,energy_star_2020,site_eui_2020,source_eui_2020,water_use_2020,total_ghg_2020,water_score_2020,electricity_2021,natural_gas_2021,fuel_oil_2021,steam_2021,energy_star_2021,site_eui_2021,source_eui_2021,water_use_2021,total_ghg_2021,water_score_2021,x_coord,y_coord
0101000020E6100000CCFA411BC8C952C0D63BDC0E8DFC4340,227,20839670,"Compliance Group 1 Upcoming Deadlines in: 2021, 2026, 2031, 2036",Exempt,Harrison Plaza - Compliance,1350 N 10TH ST,19122,Multifamily Housing,Multifamily,318611,1956,29,886761105,7369981.416,18643639.68,,,14,81.6,126.2,,1695.6,,,,,,,,,,,,5419511.6,14389680.6,,,89,62.2,95,20672,1267.5,,-75.15283853,39.97305475
0101000020E6100000EF65EC9583CC52C0383EA4294CF74340,228,20839104,"Compliance Group 3 Upcoming Deadlines in: 2023, 2028, 2033, 2038",Exempt,Pratt Building,3001 MOORE ST,19145,Multifamily Housing,Multifamily,78000,2005,,886760955,2219656.128,2336941.232,,,24,58.4,111.1,,336.6,,,,,,,,,,,,1920833.2,2016499.9,,,39,50.5,96.1,20929.7,285.5,,-75.19553135,39.9320118
0101000020E610000060DDE31268C952C055500FD9D9FA4340,229,6442834,"Compliance Group 2 Upcoming Deadlines in: 2022, 2027, 2032, 2037",Out of Compliance,456 N 5th Street,456 N 05TH ST,19123,Mixed Use Property,Other,185421,1978,1,884028602,12267552.57,13221312.52,,,,137.5,260.1,10789,1945.1,,12256941.2,12357882.9,,,,132.8,255.1,11530.4,1829.5,,,,,,,,,,,,-75.14697716,39.95977319
0101000020E6100000AC723EC874C752C05AF76E777F034440,230,3892825,"Compliance Group 3 Upcoming Deadlines in: 2023, 2028, 2033, 2038",Must Comply by September 30th of 2023,401 East Roosevelt Blvd,401 E ROOSEVELT BLV,19120,K-12 School,School (K-12),73983,1950,1,776251000,572097.8876,1042217.43,,,100,21.8,36.4,9,113.3,,,,,,,,,,,,,,,,,,,,,,-75.11650282,40.02732747
0101000020E61000002FEFFD4F76CA52C0E762800277F74340,231,4972768,"Compliance Group 4 Upcoming Deadlines in: 2024, 2029, 2034, 2039",Exempt,Wharton Street Lofts,1148 WHARTON ST,19147,Multifamily Housing,Multifamily,69175,1910,1,881000860,2108459.73,,,,50,30.5,85.3,1528.3,213.6,54,1870321.9,,,,62,27,75.7,1328.5,179,65,2066351.6,,,,48,29.9,83.6,1602.3,191.9,49,-75.16347122,39.93331939
0101000020E6100000A18C2B0D80C852C08D9923AFF7004440,293,3892828,"Compliance Group 3 Upcoming Deadlines in: 2023, 2028, 2033, 2038",Must Comply by September 30th of 2023,215-251 West Erie Ave.,215-51 W ERIE AVE,19140,Non-Refrigerated Warehouse,Warehouse,95928,1950,,884040505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.13281564,40.00755872
0101000020E61000008C9AB70358C352C018C879202E024440,232,6031757,"Compliance Group 3 Upcoming Deadlines in: 2023, 2028, 2033, 2038",Must Comply by September 30th of 2023,Tacony Academy Charter School,6201 KEYSTONE ST,19135-3701,K-12 School,School (K-12),86492,2015,1,778771890,180056.6992,8048047.323,,,61,95.1,103.5,314.2,445.7,,152770.3,2379088.7,,,100,29.3,33.8,100.2,141,,150002.4,2633536.8,,,100,32.2,36.8,371.8,153.8,,-75.05224698,40.01703268
0101000020E6100000E445CB26A5C952C02F0859D4AFFC4340,233,6045161,"Compliance Group 4 Upcoming Deadlines in: 2024, 2029, 2034, 2039",Must Comply by September 30th of 2024,900 W Jefferson Street,900 JEFFERSON ST,19122,Office,Office,56779,1962,1,777502500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.15070505,39.97411589
0101000020E610000095E67F87DCCF52C068F9EC46C0FE4340,234,5027052,"Compliance Group 3 Upcoming Deadlines in: 2023, 2028, 2033, 2038",Must Comply by September 30th of 2023,Overbrook Campus,6050 OVERBROOK AVE,19131,College/University,Multifamily,84311,1891,5,881125675,2463256.892,3898839.857,,,,75.5,130.4,5271.9,442.8,,2096721.8,1718755.1,,,,45.3,91,3687.1,292,,2107946.6,1690335,,,,45.1,91.1,2270.3,285.5,,-75.24783504,39.99024283
0101000020E6100000C4CF5E0175C852C03DD94954DAFC4340,235,4926582,"Compliance Group 3 Upcoming Deadlines in: 2023, 2028, 2033, 2038",Exempt,Neumann Senior Housing,1601 E PALMER ST,19125,Multifamily Housing,Multifamily,99000,2006,1,881130485,4382031.6,2732361.06,,,5,71.9,152.9,3011,589.1,13,,,,,,,,,,,4003190.4,1422343.8,,,14,54.8,128.3,2855.3,447.3,16,-75.13214144,39.97541288
0101000020E610000071B37040E8CA52C00E6314FC9DF24340,236,4222123,"Compliance Group 3 Upcoming Deadlines in: 2023, 2028, 2033, 2038",Must Comply by September 30th of 2023,LT02276 - 201 Rouse Blvd,201 ROUSE BLVD,19112,Office,Office,82852,2013,1,883813600,4924273.464,322758.5453,,,63,63.3,170.5,850.1,488.4,,,,,,,,,,,,2579594.8,128754.8,,,88,32.7,88.8,223.9,246.4,,-75.17042552,39.89544631
0101000020E6100000CEC500056EC252C061C9D1F359094440,237,5250018,"Compliance Group 2 Upcoming Deadlines in: 2022, 2027, 2032, 2037",Exempt,Plaza Towers,2400 TREMONT ST,19115,Multifamily Housing,Multifamily,123850,1976,1,881178500,2550841.908,,,,,20.6,57.7,7792.5,258.4,,,,,,,,,,,,,,,,,,,,,,-75.03796506,40.07305763
0101000020E610000048533D99FFCA52C0ACA7B98998FD4340,238,5889782,"Compliance Group 4 Upcoming Deadlines in: 2024, 2029, 2034, 2039",Exempt,Bentley Hall: 1728 North Croskey Street,1710-44 N CROSKEY ST,19121,Multifamily Housing,Multifamily,54845,1995,,886761175,2131490.048,5491860.287,,,7,139,214,,495.7,,,,,,,,,,,,2090604.4,5131798.3,,,8,131.7,205,3055.9,466.7,,-75.1718505,39.98121759
0101000020E61000002A68A4EF7FC952C0E1DCF4A16AFD4340,239,4128418,"Compliance Group 2 Upcoming Deadlines in: 2022, 2027, 2032, 2037",Out of Compliance,1801 Building,1801-63 N 09TH ST,19122,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",Other,168718,1900,,777630000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.1484336,39.97981667
0101000020E6100000A63E14F597CD52C0E1E7434053004440,240,4870458,"Compliance Group 2 Upcoming Deadlines in: 2022, 2027, 2032, 2037",Exempt,Park Tower: Park Tower,4001 CONSHOHOCKEN AVE,19131,Multifamily Housing,Multifamily,173160,1981,1,886651700,3442806.948,6092295.65,,,74,55.1,92.6,2811.9,672.4,85,,,,,,,,,,,3336994,6175192.2,,,72,54.9,91.4,478.2,637.8,100,-75.21239974,40.00254062
0101000020E61000007D34E6BFD1CB52C059B9DDEC0BFD4340,241,3928100,"Compliance Group 4 Upcoming Deadlines in: 2024, 2029, 2034, 2039",Exempt,BJ Condo,3000 MASTER ST #F,19121,Multifamily Housing,Multifamily,55900,1947,,884070336,,,,,,,,,,,2853802.3,,,,,50,140.1,,265,,,,,,,,,,,,-75.1846771,39.97692643
0101000020E6100000F0264BEF93CA52C01874E72EAEF94340,242,3958808,"Compliance Group 3 Upcoming Deadlines in: 2023, 2028, 2033, 2038",Must Comply by September 30th of 2023,"Sunny Spring, LLC",1424-26 CHESTNUT ST,19102,Retail Store,Retail,93000,1920,,883324400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.16527922,39.95062815
0101000020E6100000BA6C53C0E6C052C01BABFF39ED084440,243,4925757,"Compliance Group 1 Upcoming Deadlines in: 2021, 2026, 2031, 2036",Exempt,Victoria Woods,9601 ASHTON RD,19114,Multifamily Housing,Multifamily,256300,1971,15,881193500,7991040.48,6802304.15,,,49,57.7,115.2,13807.3,1170.9,43,7652972.7,7070673.6,,,47,57.4,112.6,14998.2,1108,35,8011519.3,6557476.8,,,45,56.8,114.4,15131.5,1092.2,35,-75.01408394,40.06973958
0101000020E6100000F5AD623338C952C03ED112B74C004440,244,6035552,"Compliance Group 2 Upcoming Deadlines in: 2022, 2027, 2032, 2037",Out of Compliance,3300N9 PROPERTIES LLC,3310 N 9TH STREET,19140,Distribution Center,Warehouse,197290,1937,1,884188402,,,,,,,,,,,237368.1,,,,100,1.2,3.4,0,22,,,,,,,,,,,,-75.14405522,40.00234116
0101000020E6100000556B1FFAC7CD52C003F1F4294BF94340,245,3751824,"Compliance Group 4 Upcoming Deadlines in: 2024, 2029, 2034, 2039",Must Comply by September 30th of 2024,Saint Francis de Sales Parish,917 S 47TH ST,19143,K-12 School,School (K-12),67884,1890,,774385000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.21533063,39.94760632
0101000020E6100000AE4D7C18CECE52C01F4264AAC3FB4340,246,5026801,Exempt,Exempt,Opportunities Tower III,5524-60 HAVERFORD AVE,19139,Multifamily Housing,Multifamily,49876,1990,,881450830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.23132908,39.96690874
0101000020E61000002B09DCFC37CA52C0794808C1F0FA4340,247,5944503,"Compliance Group 4 Upcoming Deadlines in: 2024, 2029, 2034, 2039",Exempt,428 N 13TH ST Condominium,428-40 N 13TH ST,19123,Multifamily Housing,Multifamily,52065,2001,,Multiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.15966722,39.96047223
0101000020E6100000D70D25A47FC152C0055B3EF53C094440,248,6415216,"Compliance Group 1 Upcoming Deadlines in: 2021, 2026, 2031, 2036",Out of Compliance,Deb,9401 BLUE GRASS RD,19114,Non-Refrigerated Warehouse,Warehouse,300000,1965,1,884226000,2725596.7,2617247.729,,,84,17.8,34.6,,399.9,,,,,,,,,,,,,,,,,,,,,,-75.0234156,40.07217279
0101000020E61000009A91830A75C952C02C742D739DF94340,249,2990373,"Compliance Group 2 Upcoming Deadlines in: 2022, 2027, 2032, 2037",Out of Compliance,400 Market,400 MARKET ST,19106,Office,Office,186328,1971,1,883012000,10031474.48,4379798.628,,,53,77.3,175.4,2219.8,1248.9,,7755680.7,4090378.7,,,69,63.6,139.6,698.4,959.6,,8075463.6,5333375.4,,,63,72,151.4,1333.5,1033.1,,-75.14776862,39.95011749
0101000020E61000000D99020439CD52C03929ED8905014440,250,6389236,"Compliance Group 3 Upcoming Deadlines in: 2023, 2028, 2033, 2038",Must Comply by September 30th of 2023,PC - Monroe,3600 NEILL DR,19131,Office,Office,72250,2015,1,883086101,3534978.716,,,,68,48.9,137,3540.2,358.1,,2758334.8,,,,81,38.2,106.9,889.9,264,,2993651.6,,,,77,41.4,116,1727.7,278,,-75.20660496,40.00798153
0101000020E6100000ADDEC0687FCA52C043DE7A662CF94340,251,4721428,"Compliance Group 1 Upcoming Deadlines in: 2021, 2026, 2031, 2036",Exempt,Center City 1,1326-42 SPRUCE ST,19107,Multifamily Housing,Multifamily,246000,1976,1,888050493,6391743.956,7254089.581,,,72,55.5,103.7,6060.7,1032.9,71,6140204.5,5953892.2,,,79,49.2,95.3,4865.3,903.9,84,6063407.2,5718533.4,,,81,47.9,93.4,5960.5,866.7,72,-75.16402644,39.94666749
0101000020E6100000D022A14E75CB52C0D8AA1386B7F94340,252,4964838,"Compliance Group 2 Upcoming Deadlines in: 2022, 2027, 2032, 2037",Exempt,Riverloft,2300-20 WALNUT ST,19103,Multifamily Housing,Multifamily,196225,1910,1,881028800,5040765.968,6809589.096,,,58,60.4,108.4,5000.3,872.4,67,6395435.7,3369541.5,,,52,49.8,109.3,5094.8,791.1,65,7337939.3,2267179.8,,,43,48.9,116.8,5701.6,801.8,56,-75.17903486,39.9509132
0101000020E6100000AB0063A6C2CA52C0C594A35B8AF94340,253,3619986,"Compliance Group 1 Upcoming Deadlines in: 2021, 2026, 2031, 2036",Out of Compliance,1608 Walnut Street Associates LP,1608-14 WALNUT ST,19103,Office,Multifamily,205000,1925,1,883321000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.16813049,39.94953485
0101000020E61000002FB27470B6CC52C0CE1529BD84F74340,254,4124432,"Compliance Group 1 Upcoming Deadlines in: 2021, 2026, 2031, 2036",Out of Compliance,Audenried,1601 S 33RD ST,19121,K-12 School,School (K-12),211515,2008,1,782845201,9588562.764,6188629.618,,,17,74.6,157.7,482.3,1300.1,,7053593.5,4635312,,,30,55.3,116.4,339.6,901.2,,8330486.7,4010696.3,,,18,58.3,130.2,413.5,938.8,,-75.19863521,39.93373837
0101000020E610000027FD7BF88BCA52C0604AF2968AFC4340,255,4478915,"Compliance Group 1 Upcoming Deadlines in: 2021, 2026, 2031, 2036",Out of Compliance,Saint Josephs Prep,1701-33 W GIRARD AVE,19130,K-12 School,School (K-12),228957,1851,1,772510500,12785217.8,11303124.43,,,10,105.2,208.2,5470,1824,,10201433,11762689.4,,,17,95.9,178.7,4020.2,1601.2,,9824277.4,7450699.4,,,31,75.5,154.3,3665.4,1251.7,,-75.16479313,39.97297942
0101000020E610000088992265F0CA52C0708AD8710DF84340,256,3798065,"Compliance Group 4 Upcoming Deadlines in: 2024, 2029, 2034, 2039",Must Comply by September 30th of 2024,crbuilding,1600-30 WASHINGTON AVE,19146,Retail Store,Retail,50525,2008,1,884006130,233577.3312,343802.6491,,,100,11.4,20.1,0.2,41.9,,,,,,,,,,,,,,,,,,,,,,-75.17092255,39.9379103
0101000020E61000007E119F0156CA52C08425817A71F94340,257,5010884,"Compliance Group 4 Upcoming Deadlines in: 2024, 2029, 2034, 2039",Exempt,Midtown Associates LP,1216-18 WALNUT ST,19107,Multifamily Housing,Multifamily,66377,1922,,881011100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.16149941,39.94877559
0101000020E610000053802027E9CC52C00D70FF995AFA4340,258,6048793,"Compliance Group 4 Upcoming Deadlines in: 2024, 2029, 2034, 2039",Exempt,40th Street Promendade,3939-41 CHESTNUT ST,19104,Multifamily Housing,Multifamily,52789,2015,,881600126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.20173052,39.95588994
0101000020E6100000EABBF0BD5ECB52C070DE6A638DFA4340,259,4992126,"Compliance Group 1 Upcoming Deadlines in: 2021, 2026, 2031, 2036",Exempt,River's Edge Condos,2301 CHERRY ST,19103,Multifamily Housing,Multifamily,240000,1982,1,888083961,5893888.8,2296393.035,,,89,34.1,78.8,5474.2,719.1,78,5906172,2011171.4,,,88,33,77.7,6977.8,672.1,60,6008532,2645936.9,,,84,36.1,81.7,7002.5,698.4,60,-75.17765759,39.95743983
0101000020E6100000C733A293A9CD52C0914ACA4012F84340,261,3859685,"Compliance Group 2 Upcoming Deadlines in: 2022, 2027, 2032, 2037",Out of Compliance,5000 PASCHALL AVENUE ASSOCIATES,5000 PASCHALL AVE,19143,Manufacturing/Industrial Plant,Industrial,110000,1940,1,884100500,2232130.4,3914371.916,,,,55.9,94.2,2331.2,434.1,,1653455.2,3988776.9,,,,51.3,80.2,2458.1,370.1,,1671880,3876241.1,,,,50.4,79.6,2875.5,361.1,,-75.21347514,39.93805704
0101000020E6100000A585890E1ACE52C0E96A86AF0AFF4340,262,3862677,"Compliance Group 1 Upcoming Deadlines in: 2021, 2026, 2031, 2036",Exempt,Kearsley,2100 N 49TH ST,19131,Multifamily Housing,Multifamily,216723,1995,4,881446515,6375154.812,10958771.73,,,61,80,135.5,9755.7,1227.9,,6123741.6,9430680.1,,,68,71.8,124.8,10509.8,1087,,6433343.1,9442164.8,,,65,73.3,128.9,12137.2,1062,,-75.22034038,39.9925136
0101000020E61000007F50B4FED8C552C09B1FFB30ADFF4340,263,3681479,"Compliance Group 2 Upcoming Deadlines in: 2022, 2027, 2032, 2037",Out of Compliance,lowes 2732,3800 ARAMINGO AVE,19137,Retail Store,Retail,118008,2009,1,882125402,,,,,,,,,,,,,,,,,,,,,4670318.3,2869431.8,,,80,63.9,136.3,1823.1,586.1,,-75.09136932,39.99747288
0101000020E6100000B5EE514512C252C01E04153CA2094440,264,3815264,"Compliance Group 1 Upcoming Deadlines in: 2021, 2026, 2031, 2036",Out of Compliance,Northeast Shopping Center-Burlington Coat Factory,9173-75 E ROOSEVELT BLV,19114,Retail Store,Retail,335033,1961,2,882093502,14453760.86,1104390.874,,,,46.4,124.3,2891.1,1523,,10428208.2,185358.8,,,,31.7,87.7,3478.1,1007.9,,10428208.2,164189,,,,31.6,87.7,3478.1,977,,-75.03236516,40.07526351
0101000020E610000098A3C7EFADCF52C05EEDCD145FFD4340,265,5002133,"Compliance Group 4 Upcoming Deadlines in: 2024, 2029, 2034, 2039",Exempt,Monte Vista,6150-52 W OXFORD ST,19151,Multifamily Housing,Multifamily,68359,1900,4,881439770,,,,,,,,,,,4696068.7,5289142.4,,,6,146.1,273.6,13180.9,730.4,4,4613024,4802824,,,8,137.7,262.7,12298.8,683.4,6,-75.24499125,39.97946415
0101000020E6100000990F0874A6C952C05D2FF257EDF34340,266,3790320,"Compliance Group 1 Upcoming Deadlines in: 2021, 2026, 2031, 2036",Out of Compliance,Procacci Brothers Sales Corp.,3333 S FRONT ST,19148,Refrigerated Warehouse,Warehouse,315000,1958,1,884149000,22921706.82,5697536.576,,,30,90.9,222.7,294.7,2624.9,,23808625.5,6446024.3,,,27,96,233.1,1406.1,2621.1,,24126146.2,5796585.4,,,27,95,233.8,1256.1,2548.1,,-75.1507845,39.90568065
0101000020E6100000E3883931B9CD52C0CBEE6E0AD0F74340,267,4479934,"Compliance Group 2 Upcoming Deadlines in: 2022, 2027, 2032, 2037",Out of Compliance,Greys and Grays LLC,5213 GRAYS AVE,19143,Non-Refrigerated Warehouse,Warehouse,180000,1940,1,884217502,1957356.922,1990963.043,,,63,21.9,42.1,299.1,304.1,,1977627.6,842044.8,,,68,15.7,35.7,216.7,228.4,,2158053.5,921503,,,64,17.1,38.9,1113.1,249.3,,-75.21442824,39.9360364
0101000020E6100000626A2A0FBBC052C0BDC7570A9A0B4440,268,3634931,"Compliance Group 3 Upcoming Deadlines in: 2023, 2028, 2033, 2038",Must Comply by September 30th of 2023,Orleans Technical Institute,2770 RED LION RD,19114,Vocational School,College/ University,85378,2007,,786462480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.01141719,40.09063844
0101000020E6100000A8C5227EACC752C0D2B4DD6709014440,269,3981473,"Compliance Group 4 Upcoming Deadlines in: 2024, 2029, 2034, 2039",Must Comply by September 30th of 2024,Hoffman Hall,3950 D ST,19124-4206,Prison/Incarceration,Other,60160,1919,,881439700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.11990312,40.00809954
0101000020E61000009EF8DE9DC4C552C06022DE3AFF004440,270,7536998,"Compliance Group 4 Upcoming Deadlines in: 2024, 2029, 2034, 2039",Must Comply by September 30th of 2024,Philadelphia Department of Welfare,4101 FRANKFORD AVE,19124,Other - Public Services,Other,52642,1950,2,883087200,1833626.884,1487522.069,,,,63.1,127.2,420.9,264.8,,,,,,,,,,,,,,,,,,,,,,-75.09012553,40.007789
0101000020E6100000E19E4209CECB52C0A6CA411ADFF94340,271,3998864,"Compliance Group 2 Upcoming Deadlines in: 2022, 2027, 2032, 2037",Out of Compliance,AFSCME DISTRICT COUNCIL 33,150 S 30TH ST,19104,Office,Office,180000,1978,1,883075500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.18445045,39.95212105
0101000020E6100000418114C8AEC952C0A2B0EECCC2FA4340,272,3584130,"Compliance Group 2 Upcoming Deadlines in: 2022, 2027, 2032, 2037",Out of Compliance,417 N.8th Street,417 N 08TH ST,19123,Office,Office,106124,1925,,883523050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.15129282,39.95906984
0101000020E6100000C135DA1EBBC952C04080359CECF94340,273,3689195,"Compliance Group 2 Upcoming Deadlines in: 2022, 2027, 2032, 2037",Out of Compliance,Cast Iron Building,700 ARCH,19106,Office,Office,124000,1881,1,781004550,4449950.872,1019336.324,,,86,44.1,109.1,1685,505,,3651583.8,762362.8,,,92,35.6,88.9,2136.4,379.6,,,,,,,,,,,,-75.15204593,39.95253327
0101000020E610000000F2B1FD9CC452C05D0C2FD255FE4340,274,3892826,"Compliance Group 4 Upcoming Deadlines in: 2024, 2029, 2034, 2039",Must Comply by September 30th of 2024,4301 Delaware Ave Unit A,4301 N DELAWARE AVE #A,19137,Other,Other,52000,1955,1,885915720,7934691.3,0,,,,152.6,427.3,414.1,803.9,,,,,,,,,,,,,,,,,,,,,,-75.07208197,39.98699405
0101000020E61000001B25963191CA52C01C2512F96CF94340,275,3959844,"Compliance Group 3 Upcoming Deadlines in: 2023, 2028, 2033, 2038",Must Comply by September 30th of 2023,Bellevue Associates,220-24 S BROAD ST,19102,Fitness Center/Health Club/Gym,Other,93000,1989,,883427500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.16511192,39.94863809
0101000020E6100000B3876A08D6C152C01B1021AE9C034440,276,3849554,"Compliance Group 4 Upcoming Deadlines in: 2024, 2029, 2034, 2039",Must Comply by September 30th of 2024,Gershel Family Real Estate,7400-26 STATE RD,19136,Manufacturing/Industrial Plant,Industrial,65000,1960,,884255000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.02868853,40.028219
0101000020E610000004496D1CD0C852C08EDC05105FFA4340,277,17981780,"Compliance Group 2 Upcoming Deadlines in: 2022, 2027, 2032, 2037",Out of Compliance,146-MARINE CENTER - PIER #19,319 N CHRIS COLUMBUS BLVD,19106,Parking,Parking,165900,2000,,882966075,,,,,,,,,,,,,,,,,,,,,10297781.1,9094361.8,,,,159.8,316.4,2611.5,1439.2,,-75.13770209,39.95602608
0101000020E6100000E2BE82F286CB52C0F99C60A4BCF94340,278,3885307,"Compliance Group 4 Upcoming Deadlines in: 2024, 2029, 2034, 2039",Must Comply by September 30th of 2024,Walnut Bridge Parking & Storage,200-10 S 24TH ST,19103,Parking,Parking,64416,1913,1,884055850,2129737.304,67712.6893,,,,34.1,93.7,326,219.4,,1786624.5,51377.3,,,,28.5,78.5,184,173.7,,1766882.4,57667.2,,,,28.3,77.7,39.8,167.1,,-75.18011153,39.9510694
0101000020E61000002D90243196C152C0C15E38424C044440,279,3960550,"Compliance Group 3 Upcoming Deadlines in: 2023, 2028, 2033, 2038",Must Comply by September 30th of 2023,New Foundations Charter High School,4900 RHAWN ST,19136,K-12 School,School (K-12),71600,2012,,778630100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.02479199,40.03357723
0101000020E6100000187E4F308CC152C0440C640B7B044440,280,3962712,"Compliance Group 3 Upcoming Deadlines in: 2023, 2028, 2033, 2038",Must Comply by September 30th of 2023,New Foundations Charter Elementary School,8001-25 TORRESDALE AVE,19136,K-12 School,School (K-12),72134,1999,,778512302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.02418144,40.03500502
0101000020E6100000FFCAADBD8DC552C0AECA328215044440,281,3751823,"Compliance Group 3 Upcoming Deadlines in: 2023, 2028, 2033, 2038",Must Comply by September 30th of 2023,St. Martin of Tours Church,5400 E ROOSEVELT BLV,19124,K-12 School,School (K-12),93450,1954,5,778271000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.08677618,40.03190639
0101000020E6100000BAF8DB9E60CA52C06D4449AB4EF74340,284,1260374,Exempt,#N/A,07726-10th & Reed,1400 E PASSYUNK AVE,19145,Supermarket/Grocery Store,Supermarket,49210,1980,1,882080101,8838468.684,5598699.42,,,33,293.4,622.4,634,1192.8,,,,,,,,,,,,,,,,,,,,,,-75.16214725,39.93208829
0101000020E610000096413189E5BF52C0D9A0274C350E4440,285,11656310,"Compliance Group 3 Upcoming Deadlines in: 2023, 2028, 2033, 2038",Must Comply by September 30th of 2023,DENNIS GUCKIN,2100 HORNIG RD,19116,Manufacturing/Industrial Plant,Industrial,95000,2000,,884233810,7106513.6,,,,,74.8,209.5,345.6,680.2,,,,,,,,,,,,,,,,,,,,,,-74.99838476,40.11100151
0101000020E61000007B172973F7BF52C0FC1E50919E0A4440,286,3966784,"Compliance Group 3 Upcoming Deadlines in: 2023, 2028, 2033, 2038",Must Comply by September 30th of 2023,3031 Red Lion Rd.,3031 RED LION RD,19114,Refrigerated Warehouse,Warehouse,91828,1971,,884289001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74.99947814,40.0829641
0101000020E61000006BBFADA2DCC852C08C80AF8D1DFA4340,287,3954643,"Compliance Group 3 Upcoming Deadlines in: 2023, 2028, 2033, 2038",Must Comply by September 30th of 2023,Marine Center - Pier 12 (147),211 N CHRIS COLUMBUS BLVD,19106,Non-Refrigerated Warehouse,Warehouse,78000,1910,,884018812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.13846652,39.9540269
0101000020E61000007A100A63EEC452C0F864CDE13DFF4340,288,3892829,"Compliance Group 4 Upcoming Deadlines in: 2024, 2029, 2034, 2039",Must Comply by September 30th of 2024,4219 Richmond St,4219 RICHMOND ST,19137,Non-Refrigerated Warehouse,Warehouse,65490,1950,,884209600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.07704998,39.99407599
0101000020E610000039CEAFDE4FBF52C04D7EEE78510B4440,289,3690153,"Compliance Group 4 Upcoming Deadlines in: 2024, 2029, 2034, 2039",Must Comply by September 30th of 2024,Flynn & OHara Uniforms,10905 DUTTON RD,19154,Distribution Center,Warehouse,58000,1970,1,884282000,616008.9628,1354323.349,,,78,34,54.3,295.9,130.9,,,,,,,,,,,,,,,,,,,,,,-74.98924987,40.08842384
0101000020E6100000B21BCFCA2ACE52C0BDAA924C77F74340,290,4136009,"Compliance Group 2 Upcoming Deadlines in: 2022, 2027, 2032, 2037",Out of Compliance,ABW Supply,2042-52 S 56TH ST,19143,Distribution Center,Warehouse,115000,1910,,884890600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.22136183,39.93332822
0101000020E610000072B85EECA0C752C0D7E484645C004440,291,3892821,"Compliance Group 1 Upcoming Deadlines in: 2021, 2026, 2031, 2036",Out of Compliance,449 East Tioga St,449 E TIOGA ST,19134,Non-Refrigerated Warehouse,Warehouse,337200,1960,1,884047000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.11919698,40.0028196
