Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging
ELEC,St. Marys Ford,988 S St Marys St,,St. Marys,PA,15857,,814-781-1010,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,1,,,Non-Networked,,GPS,41.4021758045639,-78.5610899503074,2022-06-14,220677,2023-02-14 15:54:11 UTC,P,,,2022-05-27,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CAR_DEALER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,The Giant Company #6012,2032 E Pleasant Valley Rd,,Altoona,PA,16602,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,40.562774031,-78.34052191,2023-11-21,220703,2023-11-21 01:09:58 UTC,,,,2022-05-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,"Tanger Outlets - Pittsburgh, Washington Under Armour DCFC",2200 Tanger Boulevard,,Washington,PA,15301,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,,2,,Volta,https://voltacharging.com/,GPS,40.214874394,-80.21355147,2023-11-21,220704,2023-11-21 01:09:46 UTC,,,,2022-06-01,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,"Tanger Outlets - Pittsburgh, Washington Express Factory Outlet",2200 Tanger Boulevard,,Washington,PA,15301,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,40.215867563,-80.211052704,2023-11-21,220705,2023-11-21 01:09:56 UTC,,,,2022-06-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Tanger Outlets Polo Ralph Lauren,2200 Tanger Boulevard,,Washington,PA,15301,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,40.217256552,-80.210237035,2023-11-21,220706,2023-11-21 01:10:00 UTC,,,,2022-06-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Tanger Outlets Nike Factory DCFC,2200 Tanger Boulevard,,Washington,PA,15301,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,,2,,Volta,https://voltacharging.com/,GPS,40.218344382,-80.211446957,2023-11-21,220707,2023-11-21 01:10:38 UTC,,,,2022-06-01,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Tanger Factory Outlets Pittsburgh Main Entrance,2200 Tanger Boulevard,,Washington,PA,15301,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,40.216200637,-80.210827809,2023-11-21,220708,2023-11-21 01:10:42 UTC,,,,2022-06-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,"Tanger Outlets - Pittsburgh, Washington Saks OFF 5TH",2200 Tanger Boulevard,,Washington,PA,15301,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,40.21496702,-80.211750268,2023-11-21,220709,2023-11-21 01:10:45 UTC,,,,2022-06-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Camp Hill Shopping Center,3301 East Trindle Road,,Camp Hill,PA,17011,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,40.236886811,-76.936132111,2023-11-21,220710,2023-11-21 01:09:51 UTC,,,,2022-06-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,The Giant Company #6518 - Abington PA,2350 Susquehanna Road,,Abington,PA,19001,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,40.121386436,-75.13549351,2023-11-21,220711,2023-11-21 01:10:05 UTC,,,,2022-06-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Carbon Hospital,2226 Blakeslee Blvd Dr E.,,Lehighton,PA,18235,,888-998-2546,E,,Public,24 hours daily,,,,,,6,,,Blink Network,http://www.blinkcharging.com/,GPS,40.810305,-75.74711,2023-11-21,220982,2023-11-21 00:05:16 UTC,,,,2022-05-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Audi Warrington,1607 Easton Rd,,Warrington,PA,18976,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.2645699,-75.1300029,2023-11-21,221239,2023-11-21 00:02:09 UTC,,,,2022-06-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,B. J. Maurer Ford,327 Alwine Road,,Boswell,PA,15531,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.141455,-79.014083,2023-11-21,221321,2023-11-21 00:04:38 UTC,,,,2022-06-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,SCOTT VOLVO CT4021-01 REAR,2120 33rd St SW,,Allentown,PA,18103,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.554817,-75.48832,2023-11-21,221380,2023-11-21 00:37:37 UTC,,,,2022-06-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Kia of West Chester,326 Westtown Rd,,Westchester,PA,19382,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,39.960272,-75.587405,2023-11-21,221468,2023-11-21 00:01:08 UTC,,,,2021-06-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,NED HARRISBURG 1,4601 Smith St,,Harrisburg,PA,17109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.3045,-76.813934,2023-11-21,221594,2023-11-21 00:19:01 UTC,,,,2022-06-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,HERSHEY TANGER EV2 NO,83 Outlet Square,,Hershey,PA,17033,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.294648,-76.646641,2023-11-21,221597,2023-11-21 00:30:54 UTC,,,,2022-06-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,STEVE MOYER SUB SMS SALES 1,201 S Centre Ave,,Leesport,PA,19533,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.447372,-75.95966,2023-11-21,221621,2023-11-21 00:46:56 UTC,,,,2022-06-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Giant Co. 2201 Cottman Avenue,2201 Cottman Avenue,,Philadelphia,PA,19149,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,40.049197721,-75.061285491,2023-11-21,221807,2023-11-21 01:09:48 UTC,,,,2022-06-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Henderson Square,310 Monroe Blvd,,King of Prussia,PA,19406,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,40.091818302,-75.358205714,2023-11-21,221808,2023-11-21 01:09:10 UTC,,,,2022-06-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Quakertown Shopping Center,901 South West End Boulevard,,Quakertown,PA,18951,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,40.421191844,-75.34441335,2023-11-21,221809,2023-11-21 01:09:59 UTC,,,,2022-06-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Trexlertown Plaza,7150 Hamilton Boulevard,,Trexlertown,PA,18087,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,40.548902382,-75.594207137,2023-11-21,221810,2023-11-21 01:10:47 UTC,,,,2022-06-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Cleona Square Shopping Center,481 West Penn Avenue,,Cleona,PA,17042,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,40.337092971,-76.485282988,2023-11-21,221811,2023-11-21 01:09:52 UTC,,,,2022-06-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,MEADOWBROOK STATION 1,19-128 Huntingdon Pike,,Huntingdon Valley,PA,19006,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.113521,-75.077214,2023-11-21,221886,2023-11-21 00:40:34 UTC,,,,2022-06-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MEADOWBROOK STATION 2,19-128 Huntingdon Pike,,Huntingdon Valley,PA,19006,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.113366,-75.077205,2023-11-21,221887,2023-11-21 00:42:25 UTC,,,,2022-06-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,W GARAGE STATION 1,1439 Chestnut Street,,Philadelphia,PA,19102,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.95152,-75.16506,2023-11-21,221888,2023-11-21 00:43:42 UTC,,,,2022-06-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,W GARAGE STATION 5,1439 Chestnut Street,,Philadelphia,PA,19102,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.95152,-75.165048,2023-11-21,221889,2023-11-21 00:43:42 UTC,,,,2022-06-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,W GARAGE STATION 6,1439 Chestnut Street,,Philadelphia,PA,19102,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.95152,-75.165059,2023-11-21,221890,2023-11-21 00:43:45 UTC,,,,2022-06-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,W GARAGE STATION 2,1439 Chestnut Street,,Philadelphia,PA,19102,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.95152,-75.165038,2023-11-21,221975,2023-11-21 00:43:42 UTC,,,,2022-06-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,PENNVIEWSUITES1 STATION 1,417 Grandview Rd,,Altoona,PA,16601,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.541181,-78.401654,2023-11-21,221987,2023-11-21 00:46:48 UTC,,,,2022-06-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,930 Harvest Drive,930 Harvest Drive,In the back lot||,Blue Bell,PA,19422,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.152764,-75.287726,2023-11-21,222174,2023-11-21 00:01:38 UTC,,,,2022-03-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,480 Swedesford Associates Rd Building,480 Swedesford Road,,Wayne,PA,19087,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.075826,-75.421281,2023-11-20,222176,2023-11-20 23:59:18 UTC,,,,2022-06-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,The Point Shopping Center,4211 Union Deposit Road,,Harrisburg,PA,17111,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,40.27759872,-76.816391422,2023-11-21,222355,2023-11-21 01:10:07 UTC,,,,2022-06-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Halifax Plaza,3777 Peters Mountain Road,,Halifax,PA,17032,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,40.455328583,-76.925420003,2023-11-21,222356,2023-11-21 01:09:11 UTC,,,,2022-06-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,The Giant Company #6262,502 Church St,,Danville,PA,17821,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,40.960810748,-76.613138539,2023-11-21,222357,2023-11-21 01:10:37 UTC,,,,2022-06-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,"The Giant Company #6290, Connellsville, Pa Dollar Tree",800 Vanderbilt Rd,,Connellsville,PA,15425,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,1,,,Volta,https://voltacharging.com/,GPS,40.019501246,-79.602494397,2023-11-21,222369,2023-11-21 01:08:44 UTC,,,,2022-06-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,"The Giant Company #6290, Connellsville, Pa",800 Vanderbilt Rd,,Connellsville,PA,15425,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,1,,,Volta,https://voltacharging.com/,GPS,40.019913474,-79.60180428,2023-11-21,222370,2023-11-21 01:10:38 UTC,,,,2022-06-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,The Giant Company #6559,500 N. Antrim Way,,Greencastle,PA,17225,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,39.798918028,-77.727297471,2023-11-21,222372,2023-11-21 01:10:08 UTC,,,,2022-06-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Red Lion Plaza,9950 Roosevelt Boulevard,,Philadelphia,PA,19115,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,1,,,Volta,https://voltacharging.com/,GPS,40.095794327,-75.017098313,2023-11-21,222374,2023-11-21 01:09:07 UTC,,,,2022-06-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,LIBERTYEAST LIBERTY EAST 2,141 S St Clair St,,Pittsburgh,PA,15206,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.461862,-79.929109,2023-11-21,222475,2023-11-21 00:47:02 UTC,,,,2022-07-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,LIBERTYEAST LIBERTY EAST 1,141 S St Clair St,,Pittsburgh,PA,15206,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.46188,-79.92912,2023-11-21,222476,2023-11-21 00:47:03 UTC,,,,2022-07-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,LIBERTYEAST LIBERTY EAST 3,141 S St Clair St,,Pittsburgh,PA,15206,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.461878,-79.929141,2023-11-21,222477,2023-11-21 00:47:03 UTC,,,,2022-07-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,LIBERTYEAST LIBERTY EAST 4,141 S St Clair St,,Pittsburgh,PA,15206,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.46187,-79.92913,2023-11-21,222478,2023-11-21 00:47:03 UTC,,,,2022-07-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,LIBERTYEAST LIBERTY EAST 5A,141 S St Clair St,,Pittsburgh,PA,15206,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.461911,-79.929141,2023-11-21,222479,2023-11-21 00:47:03 UTC,,,,2022-07-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,LIBERTYEAST LIBERTY EAST 5B,141 S St Clair St,,Pittsburgh,PA,15206,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.461862,-79.929141,2023-11-21,222480,2023-11-21 00:47:03 UTC,,,,2022-07-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MIDDLETOWN TWP STYERS PORT 1,1121 Woodbourne Rd,,Langhorne,PA,19047,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.196274,-74.895872,2023-11-21,222481,2023-11-21 00:47:03 UTC,,,,2022-07-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MIDDLETOWN TWP STYERS PORT 2,1121 Woodbourne Rd,,Langhorne,PA,19047,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.196239,-74.895845,2023-11-21,222482,2023-11-21 00:47:03 UTC,,,,2022-07-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Travelers' Oasis - Tesla Supercharger,16520 Lincoln Highway,,Breezewood,PA,15533,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,39.998827,-78.236271,2023-07-01,222805,2023-07-14 19:41:28 UTC,P,,,2022-07-06,,,,,TESLA,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Newport Plaza (PA),12 Newport Plaza,,Newport,PA,17074,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,40.493221759,-77.113646347,2023-11-21,222820,2023-11-21 01:09:15 UTC,,,,2022-07-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,AAA Tire and Service King of Prussia,197 E Dekalb Pike,,King of Prussia,PA,19406,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.094372,-75.360603,2023-11-21,222851,2023-11-21 00:02:10 UTC,,,,2022-07-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,WWT TWP BLDG COMMERCE DR 1,101 Commerce Dr,,Exton,PA,19341,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.026311,-75.628754,2023-11-21,223065,2023-11-21 00:35:12 UTC,,,,2022-07-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,RCC4 RCC4 STATION #1,4 N Centennial Dr,,Wayne,PA,19087,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.049194,-75.358011,2023-11-21,223324,2023-11-21 00:46:39 UTC,,,,2022-07-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Piazza Subaru of Limerick,99 Auto Park Blvd.,,Limerick,PA,19468,,855-885-9571,E,,Public,,,,,,,2,,,OpConnect,http://www.opconnect.com/,GPS,40.221118,-75.550511,2023-11-21,223353,2023-11-21 01:05:48 UTC,,,,2022-07-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,W GARAGE STATION 3,1431 Chestnut St,,Philadelphia,PA,19102,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.951305,-75.165306,2023-11-21,223406,2023-11-21 00:42:39 UTC,,,,2022-07-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,W GARAGE STATION4,1439 Chestnut Street,,Philadelphia,PA,19102,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.951496,-75.165048,2023-11-21,223407,2023-11-21 00:42:40 UTC,,,,2022-07-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
